Unnamed: 0_per,Year,Name,Age,Team,Position,G,GS,MPG,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards_per,Unnamed: 0_adv,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards_adv,All_Star,Trend_Score
605,2024,Jerami Grant,29,POR,PF,54,54,0.7533512064343162,0.5677966101694916,0.5610687022900763,0.3708133971291866,0.411764705882353,0.3863636363636363,0.402,0.4392523364485982,0.4629629629629629,0.4312354312354314,0.5263157894736842,0.4554455445544554,0.4672131147540983,0.7343976777939041,0.1199999999999999,0.2272727272727272,0.1883116883116883,0.2347826086956521,0.2592592592592593,0.1875,0.3454545454545454,0.4864864864864865,0.5673352435530086,0,697,1830,0.4276315789473683,0.5912596401028277,0.3693181818181819,0.3391038696537678,0.0977011494252873,0.1851851851851852,0.1244635193133047,0.2204301075268817,0.2307692307692307,1.7,0.2052980132450331,0.5441595441595442,0.2383720930232558,0.1382978723404255,0.1737089201877934,0.3740648379052368,0.4804469273743016,0.2432432432432432,0.3581395348837209,0.2430555555555555,0,0.0,0.01227217720080861
11227,2003,Chris Wilcox,20,LAC,PF,46,3,0.1233243967828418,0.1016949152542373,0.0763358778625954,0.5382775119617226,0.0,0.0,0.0,0.1214953271028037,0.1111111111111111,0.5407925407925409,0.5382775119617226,0.0396039603960396,0.0819672131147541,0.274310595065312,0.1199999999999999,0.1090909090909091,0.1103896103896103,0.0347826086956521,0.037037037037037,0.09375,0.0727272727272727,0.2702702702702703,0.0716332378223495,0,11229,479,0.3322368421052631,0.4755784061696658,0.0,0.3289205702647657,0.4137931034482758,0.3981481481481481,0.4034334763948498,0.1129032258064516,0.1282051282051282,1.8,0.3145695364238411,0.3162393162393162,0.1569767441860465,0.0638297872340425,0.0751173708920187,0.3516209476309226,0.3128491620111732,0.2432432432432432,0.213953488372093,0.1736111111111111,0,0.0,0.0
5541,2015,Terrence Ross,23,TOR,SF,82,61,0.5281501340482573,0.288135593220339,0.3129770992366412,0.2727272727272727,0.3529411764705883,0.3636363636363636,0.372,0.1588785046728972,0.1759259259259259,0.3799533799533801,0.5047846889952153,0.0396039603960396,0.0491803278688524,0.6894049346879536,0.06,0.1818181818181818,0.1428571428571428,0.0782608695652173,0.1851851851851852,0.09375,0.1090909090909091,0.3513513513513513,0.2464183381088825,0,5470,2092,0.2894736842105263,0.4524421593830335,0.5886363636363637,0.0407331975560081,0.0804597701149425,0.2067901234567901,0.1416309012875536,0.0896057347670251,0.2564102564102564,1.0,0.1258278145695364,0.3333333333333333,0.2151162790697674,0.1382978723404255,0.1596244131455398,0.3316708229426433,0.4189944134078212,0.2162162162162161,0.2976744186046511,0.2013888888888889,0,0.0,0.0
4916,2016,Carmelo Anthony,31,NYK,SF,72,72,0.7855227882037533,0.6355932203389831,0.6564885496183207,0.3301435406698564,0.2941176470588236,0.3257575757575757,0.339,0.5700934579439253,0.6111111111111112,0.4055944055944058,0.4258373205741627,0.4455445544554455,0.4508196721311475,0.7518142235123366,0.2599999999999999,0.5454545454545455,0.4610389610389609,0.3565217391304348,0.2962962962962963,0.15625,0.3999999999999999,0.5675675675675675,0.5902578796561605,AS,4940,2530,0.5888157894736842,0.4807197943444731,0.2693181818181818,0.2790224032586558,0.2241379310344827,0.4783950617283951,0.3905579399141631,0.3655913978494624,0.2564102564102564,1.1,0.2086092715231788,0.6581196581196581,0.3662790697674418,0.2978723404255319,0.3474178403755869,0.4987531172069824,0.6368715083798883,0.3243243243243243,0.5162790697674418,0.4166666666666667,AS,1.0,0.07679465935416042
1602,2023,Kessler Edwards,22,,SF,36,4,0.131367292225201,0.0508474576271186,0.0610687022900763,0.2177033492822966,0.0980392156862745,0.1136363636363636,0.309,0.0186915887850467,0.0231481481481481,0.4918414918414919,0.4354066985645933,0.0198019801980198,0.0245901639344262,0.6124818577648767,0.0999999999999999,0.0636363636363636,0.0714285714285714,0.0434782608695652,0.1111111111111111,0.0625,0.0363636363636363,0.1891891891891892,0.0458452722063037,0,1525,385,0.1973684210526315,0.4087403598971723,0.6715909090909091,0.1293279022403258,0.3735632183908045,0.2191358024691358,0.2618025751072961,0.1075268817204301,0.3589743589743589,1.4,0.2384105960264901,0.1737891737891738,0.1453488372093023,0.0638297872340425,0.0657276995305164,0.3167082294264338,0.2458100558659217,0.2972972972972972,0.1813953488372092,0.1666666666666666,0,0.0,0.0007157281414542078
8444,2009,Darko Miličić,23,MEM,C,61,15,0.3002680965147453,0.1525423728813559,0.1297709923664122,0.5239234449760767,0.0,0.0,0.0,0.1775700934579439,0.1759259259259259,0.526806526806527,0.5239234449760767,0.0891089108910891,0.1311475409836065,0.3642960812772134,0.2599999999999999,0.2363636363636363,0.2402597402597402,0.0434782608695652,0.1111111111111111,0.25,0.1090909090909091,0.4864864864864865,0.1232091690544412,0,8451,1034,0.375,0.4884318766066838,0.0,0.3676171079429735,0.5344827586206896,0.5493827160493828,0.5493562231759657,0.0734767025089605,0.2051282051282051,4.0,0.2980132450331126,0.2763532763532764,0.1802325581395348,0.1595744680851063,0.136150234741784,0.4164588528678303,0.3016759776536312,0.4189189189189188,0.2697674418604651,0.1805555555555555,0,0.0,0.0
9095,2007,LeBron James,22,CLE,SF,78,78,0.941018766756032,0.8050847457627119,0.7557251908396948,0.4306220095693779,0.2549019607843137,0.303030303030303,0.319,0.7757009345794393,0.7500000000000001,0.5221445221445222,0.5047846889952153,0.6138613861386139,0.7295081967213114,0.5616835994194485,0.2,0.4818181818181818,0.396103896103896,0.5130434782608696,0.5555555555555556,0.21875,0.5454545454545455,0.4864864864864865,0.7478510028653296,MVP-5,9091,3190,0.7269736842105262,0.5372750642673524,0.2170454545454545,0.405295315682281,0.1494252873563218,0.3888888888888889,0.2875536480686695,0.4946236559139786,0.4615384615384615,1.3,0.2384105960264901,0.6951566951566952,0.6046511627906976,0.6382978723404256,0.6901408450704225,0.7107231920199499,0.7541899441340782,0.689189189189189,0.7395348837209301,0.7430555555555556,MVP-5,1.0,0.8195087219651122
9136,2007,Shawn Marion,28,PHO,SF,80,80,0.8525469168900804,0.5593220338983051,0.4732824427480916,0.5454545454545455,0.196078431372549,0.2424242424242424,0.317,0.5327102803738318,0.4444444444444444,0.6946386946386947,0.6339712918660289,0.2376237623762376,0.2459016393442623,0.7242380261248187,0.42,0.6636363636363637,0.5974025974025974,0.1391304347826086,0.7037037037037037,0.46875,0.2181818181818181,0.6216216216216217,0.4670487106017192,DPOY-4,9100,3010,0.6052631578947368,0.6452442159383033,0.2670454545454545,0.2016293279022403,0.3793103448275862,0.5740740740740742,0.5278969957081545,0.0931899641577061,0.5897435897435898,2.8,0.1490066225165563,0.3618233618233618,0.5290697674418605,0.5957446808510638,0.6103286384976525,0.6733167082294264,0.5586592178770949,0.6486486486486485,0.5674418604651162,0.5138888888888888,DPOY-4,1.0,0.04482512314480987
1144,2023,Donovan Mitchell,26,CLE,SG,68,68,0.8042895442359248,0.8135593220338984,0.7480916030534353,0.4497607655502392,0.7058823529411766,0.7045454545454546,0.386,0.5700934579439253,0.4953703703703704,0.6456876456876457,0.6602870813397127,0.4554455445544554,0.4344262295081967,0.8069666182873729,0.16,0.2636363636363636,0.2402597402597402,0.3739130434782609,0.5185185185185185,0.125,0.4363636363636364,0.5675675675675675,0.7765042979942693,MVP-6,1164,2432,0.6743421052631577,0.6966580976863753,0.5147727272727274,0.2321792260692464,0.1551724137931034,0.212962962962963,0.1759656652360515,0.3566308243727598,0.4358974358974358,1.0,0.1986754966887418,0.7264957264957266,0.4534883720930233,0.4042553191489361,0.4647887323943662,0.6359102244389027,0.7374301675977654,0.4729729729729729,0.655813953488372,0.5277777777777778,MVP-6,1.0,0.07014135786251613
8723,2008,Eddy Curry,25,NYK,C,59,58,0.5388739946380696,0.3898305084745763,0.3129770992366412,0.5980861244019139,0.0,0.0,0.0,0.4392523364485982,0.3981481481481481,0.5990675990675993,0.5980861244019139,0.306930693069307,0.4098360655737704,0.4528301886792452,0.36,0.2181818181818181,0.2662337662337662,0.0347826086956521,0.037037037037037,0.15625,0.3454545454545454,0.6216216216216217,0.3438395415472779,0,8834,1530,0.4144736842105263,0.6041131105398457,0.0,0.5264765784114053,0.4367816091954022,0.2654320987654321,0.3133047210300429,0.0412186379928315,0.0512820512820512,1.5,0.3774834437086092,0.4814814814814815,0.2151162790697674,0.0744680851063829,0.1267605633802817,0.3291770573566084,0.3798882681564245,0.1216216216216216,0.2325581395348837,0.1597222222222222,0,0.0,0.006978254151911497
